rnbqkb1r/pp2pppp/2P2n2/8/3P4/8/PPP2PPP/RNBQKBNR b
rnbqkbnr/pp2pppp/2p5/3p4/8/3P1N2/PPPNPPPP/R1BQKB1R b
r1bqkbnr/1p1ppppp/p1n5/2p5/4PP2/5N2/PPPP2PP/RNBQKB1R w
rnbqk1nr/ppp1ppbp/3p2p1/4P3/8/5N2/PPPP1PPP/RNBQKB1R w
rnbqk1nr/pppp1ppp/4p3/8/2PP4/2b5/PP2PPPP/R1BQKBNR w
r1b1kb1r/ppp2ppp/2n5/3qp3/8/2N2N2/PPPP1PPP/R1BQK2R b
rnbqkbnr/ppp2ppp/3p4/4p3/8/3P1NP1/PPP1PP1P/RNBQKB1R b
r1bq1rk1/pppnppbp/3p1np1/6B1/2PP4/2N1PN2/PP3PPP/R2QKB1R w
rnbq1rk1/ppp1bppp/5n2/3p4/3P4/2N1PN2/PP3PPP/R1BQKB1R w
r1b1kbnr/pp2pppp/2n5/2pq4/3P4/2P5/PP3PPP/RNBQKBNR w
rnb1k1nr/pppp1ppp/5q2/2b1p3/2B1P3/3P4/PPP2PPP/RNBQK1NR w
rnbqkb1r/pp2pppp/3p1n2/2p5/4P3/2P2N2/PPQP1PPP/RNB1KB1R b
rnbqkbnr/p2p1ppp/1p2p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R w
r1bqkb1r/pp1npppp/2p5/8/3PB3/5N2/PPP2PPP/R1BQK2R b
rnbqkb1r/ppp1pppp/5n2/3pP3/3P4/8/PPP2PPP/RNBQKBNR b
rnbqkbnr/ppp2ppp/4p3/3p4/3P4/4P2P/PPP2PP1/RNBQKBNR b
rnbqkb1r/pp1p1ppp/4pn2/8/2Pp4/4PN2/PP3PPP/RNBQKB1R w
rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2N4P/PPP2PP1/R1BQKBNR b
r1bqkb1r/pp1p1ppp/2n1p3/3nP3/3P4/5N2/PP3PPP/RNBQKB1R w
rnbqk2r/pppp1ppp/5n2/2b5/3NP3/8/PPP2PPP/RNBQKB1R w
rn1qkbnr/pp1B1ppp/8/2pp4/8/5N2/PPPP1PPP/RNBQK2R b
rnbqkb1r/ppppp1pp/5n2/6B1/3Pp3/2N5/PPP2PPP/R2QKBNR b
r1bqkbnr/pp3ppp/2n5/2pp4/3P4/2N2N2/PPP2PPP/R1BQKB1R w
rnbqkbnr/pp3ppp/4p3/2pp4/8/4P1P1/PPPP1PBP/RNBQK1NR w
rn1qkbnr/ppp2pp1/3p3p/4p3/2BPP1b1/5N2/PPP2PPP/RNBQK2R w
r2qkbnr/pp1b1ppp/2n1p3/2ppP3/3P4/P1P2N2/1P3PPP/RNBQKB1R b
rnbqkbnr/pp2pppp/2p5/3p4/4P3/3P1P2/PPP3PP/RNBQKBNR b
r1bqkb1r/pp1p1ppp/2n1pn2/8/4P3/2N5/PPP2PPP/R1BQKBNR w
rnbqkb1r/ppppp1pp/5n2/5pB1/3P4/2N5/PPP1PPPP/R2QKBNR b
rn1qkbnr/1b1p1ppp/p3p3/1pp5/4P3/P2P1N2/BPP2PPP/RNBQK2R b
rnbqkbnr/ppp2ppp/3p4/4p3/3P4/4PN2/PPP2PPP/RNBQKB1R b
r1bqk1nr/pppnppbp/3p2p1/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R w
r1bqkbnr/pp1ppppp/8/1B6/3pP3/8/PPPP1PPP/RNBQ1RK1 b
r1bqkbnr/pp1p1ppp/2n1p3/2p5/4P3/6P1/PPPP1PBP/RNBQK1NR w
r1bqkbnr/pp2pppp/2np4/2p1P3/5P2/8/PPPP2PP/RNBQKBNR w
rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/5N1P/PPP2PP1/RNBQKB1R b
rn1qkbnr/ppp2ppp/3p4/4p3/3PP3/5b1P/PPP2PP1/RNBQKB1R w
rnbqkbnr/ppp2p1p/3p2p1/8/3NP3/2N5/PPP2PPP/R1BQKB1R b
rn1qkb1r/ppp2ppp/3p1n2/4p3/4P1b1/2N2N2/PPPPBPPP/R1BQK2R w
r1bq1rk1/pppp1ppp/2n2n2/2b1p3/2B1P3/2N2N1P/PPPP1PP1/R1BQ1RK1 b
rnbqkb1r/ppp2ppp/4pn2/8/2pP4/P1N5/1P2PPPP/R1BQKBNR w
r1bqk1nr/pppp1ppp/8/1Bb5/3pP3/8/PPPP1PPP/RNBQ1RK1 w
rnbqkb1r/ppp1pppp/5n2/8/4P3/8/PPPP2PP/RNBQKBNR w
r1bqk2r/ppp1bppp/2np1n2/4p3/2B1P3/3P1N1P/PPP2PP1/RNBQK2R w
r1bqk2r/pppp1ppp/2n2n2/2b1p3/4P3/2N2N1P/PPPP1PP1/R1BQKB1R w
r1b1kbnr/ppp2ppp/2n1p3/3q4/3P4/5N2/PPP2PPP/RNBQKB1R w
rn1qkb1r/pp3ppp/2p1pn2/3p1b2/3P4/5NP1/PPP1PPBP/RNBQ1RK1 w
rnbqkb1r/ppp1pp1p/5np1/3p4/2PP1B2/2N5/PP2PPPP/R2QKBNR b
rnbqkbnr/pp1p1ppp/4p3/8/3P4/8/PPP2PPP/RNBQKBNR w
r1bqk1nr/pppp1ppp/2n5/2b1P3/8/5N2/PPP1PPPP/RNBQKB1R w
r1bqkb1r/pp3ppp/2n1pn2/2pp4/4P3/3P1NP1/PPPN1PBP/R1BQK2R b
rnbqkb1r/pp2pppp/3p1n2/2p5/4P3/3P1N2/PPP1BPPP/RNBQK2R b
r2qkbnr/pp3ppp/2n1p3/3p4/3P2b1/2PB1N2/PP3PPP/RNBQK2R w
r1bqkb1r/pppppppp/2n2n2/4P3/3P4/8/PPP2PPP/RNBQKBNR b
rnbqkbnr/ppp2ppp/8/4P3/3pP3/8/PPP2PPP/RNBQKBNR w
rnbqkbnr/pp1p1ppp/2p1p3/8/2P1P3/2N5/PP1P1PPP/R1BQKBNR b
r1bqkbnr/pp1ppp1p/2n3p1/2p5/2B1P3/2P2N2/PP1P1PPP/RNBQK2R b
rnbqkbnr/ppp1pppp/8/8/8/2N2Q2/PPPP1PPP/R1B1KBNR b
rnb1k1nr/ppppqppp/8/2b1N3/4P3/8/PPPP1PPP/RNBQKB1R w
rnbqkbnr/p1pppppp/8/1p6/3P4/4P3/PPP2PPP/RNBQKBNR b
r1bqk1nr/pp1pppbp/2n3p1/2p5/2P1P3/2NP4/PP3PPP/R1BQKBNR w
rnbqk2r/ppp2ppp/4pn2/3p2B1/2PP4/2P2N2/P3PPPP/R2QKB1R b
r1bqkbnr/pp3ppp/2n5/1Bpp4/8/5N2/PPPP1PPP/RNBQK2R w
rnbqkbnr/pp3ppp/2p1p3/3p4/4P3/2NP4/PPP2PPP/R1BQKBNR w
rnbqkb1r/pp2pppp/2p2N2/8/8/5N2/PPPP1PPP/R1BQKB1R b
r1bqkbnr/pppp2pp/2n2p2/4P3/8/5N2/PPP1PPPP/RNBQKB1R w
r1bqkb1r/ppp2ppp/2n2n2/3pp3/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 w
r1bqkbnr/pppp2pp/2n2p2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P4/2P1P3/PP3PPP/RNBQKBNR w
rn1qkbnr/pbpppppp/1p6/8/4PP2/5N2/PPPP2PP/RNBQKB1R b
rnbqkbnr/ppppp2p/6p1/5p2/3P4/5N2/PPP1PPPP/RNBQKB1R w
r1bqkbnr/pp2pppp/2np4/8/4P3/5N2/PPP2PPP/RNBQKB1R b
r1bqkbnr/pppppppp/2n5/8/8/4PN2/PPPP1PPP/RNBQKB1R b
rnbqkbnr/ppp2ppp/8/4p3/3pP3/2N2N2/PPPP1PPP/R1BQKB1R w
rnbqk1nr/ppp2ppp/3b4/3pN3/3PP3/8/PPP2PPP/RNBQKB1R b
rnbqk1nr/ppp1bppp/8/3p4/3P4/8/PPP1QPPP/RNB1KBNR w
rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/P3P3/1P3PPP/RNBQKBNR w
rnb1kbnr/ppp2ppp/8/4p3/4P3/5N2/PPP2PPP/RNBK1B1R b
rnb1kbnr/pppp1ppp/5q2/4p2Q/4P3/2N5/PPPP1PPP/R1B1KBNR b
rnbqkbnr/3p1ppp/p3p3/1pp5/4P3/P2P4/BPP2PPP/RNBQK1NR b
rnbqkbnr/ppp2ppp/8/3pp3/4P3/6P1/PPPP1P1P/RNBQKBNR w
r1bq1rk1/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N1P/PPP2PP1/RNBQ1RK1 b
rnbqkb1r/ppppnppp/8/8/2B1Pp2/5N2/PPPP2PP/RNBQK2R b
rnb1kbnr/ppp2ppp/8/3qp3/8/3P1N2/PPP2PPP/RNBQKB1R b
rn1qkbnr/pbpppp1p/1p4p1/8/3PP3/5N2/PPP2PPP/RNBQKB1R w
r1bqk1nr/pp1p1pbp/2n1p1p1/2p5/2B1PP2/2N2N2/PPPP2PP/R1BQK2R w
rnbqk2r/ppp2ppp/3p1n2/2b1p3/2B1P3/3P1N1P/PPP2PP1/RNBQK2R b
r1bqkbnr/pppp1ppp/2n1p3/8/3P4/4P3/PPP2PPP/RNBQKBNR w
r1bqk1nr/pp1pppbp/2n3p1/1Bp5/4PP2/2N2N2/PPPP2PP/R1BQK2R b
rnbq1rk1/pp2ppbp/2pp1np1/8/2BPP3/2N2N2/PPP2PPP/R1BQ1RK1 w
rnbqk1nr/pp1pppbp/6p1/8/3PP3/8/PP3PPP/RNBQKBNR w
rnbqk1nr/ppp2ppp/4p3/3P4/1b1P4/2N5/PP2PPPP/R1BQKBNR b
rnbqkb1r/ppppp1pp/5n2/5p2/3P4/2N2N2/PPP1PPPP/R1BQKB1R b
rn1qkbnr/pp1bpppp/3p4/1Bp5/4P3/2N5/PPPP1PPP/R1BQK1NR w
rnbqkbnr/p1p2ppp/1p2p3/2Pp4/3P4/8/PP2PPPP/RNBQKBNR w
rnbqkb1r/pp1p1ppp/2p2n2/4p1B1/2B1P3/3P4/PPP2PPP/RN1QK1NR b
7k/8/7P/6K1/8/8/8/8 w
rnbq1rk1/ppp1ppbp/3p1np1/6B1/2BPP3/2N2N2/PPP2PPP/R2QK2R b
rn1qkbnr/1b1p1ppp/p3p3/1pp5/4P3/P1N5/BPPP1PPP/R1BQK1NR w
rnbqkbnr/ppp3pp/4pp2/3pP3/8/5N2/PPPP1PPP/RNBQKB1R w
rnbqkbnr/ppp2ppp/3p4/4p3/8/2P1P3/PP1P1PPP/RNBQKBNR w
rnbqk1nr/ppp2pp1/3p3p/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w
rnbqkb1r/ppp2ppp/4pn2/3p4/3PP3/3B4/PPP2PPP/RNBQK1NR w
r1bqk2r/4bppp/p1np1B2/1p1Np3/4P3/N7/PPP2PPP/R2QKB1R b
rnbqkb1r/ppp1pp1p/3p1np1/8/2PPP3/3B4/PP3PPP/RNBQK1NR b
rnbqkbnr/pp3ppp/2p1p3/3p4/3PP3/8/PPPN1PPP/R1BQKBNR w
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P4/4PN1P/PPP2PP1/RNBQKB1R b
r1bqk2r/ppp1bppp/2np1n2/8/2BNP3/2N5/PPP2PPP/R1BQK2R w
r1b1kbnr/ppppqppp/2n5/4P3/8/2N2N2/PPP1PPPP/R1BQKB1R b
rnbqk1nr/pp1pppbp/6p1/2p5/8/5NP1/PPPPPPBP/RNBQK2R w
rnbqkb1r/pp2pppp/3p1n2/2pP4/4P3/2N5/PPP2PPP/R1BQKBNR b
rnbqk2r/pp2bppp/3ppn2/2p5/2B1P3/2NP1N2/PPP2PPP/R1BQK2R w
r1bqk1nr/ppppbppp/2n5/4p3/2BPP3/2P2N2/P4PPP/RNBQK2R b
rnbqkbnr/ppp2ppp/4p3/3p4/8/3P1NP1/PPP1PP1P/RNBQKB1R b
rnbqkb1r/pppppp1p/5np1/8/4P3/2N2N2/PPPP1PPP/R1BQKB1R b
rnbqk1nr/pppp1ppp/8/2b5/3PP3/8/PP3PPP/RNBQKBNR b
r1bqkbnr/ppp2ppp/2n5/3pp3/8/1P1P4/PBP1PPPP/RN1QKBNR w
rnbqkb1r/pppp1ppp/5n2/4p2Q/8/4P3/PPPP1PPP/RNB1KBNR w
rnbqk2r/pppp1ppp/5n2/2b1p3/3PP3/2N2N2/PPP2PPP/R1BQKB1R b
rnbq1rk1/ppp1ppbp/3p1np1/8/2PP1B2/2N2N1P/PP2PPP1/R2QKB1R b
rnbqkbnr/pp2pppp/2pp4/8/2PP4/4P3/PP3PPP/RNBQKBNR b
r1bqk2r/2pp1ppp/p1n2n2/1pb1p3/4P3/1B1P1N2/PPP2PPP/RNBQ1RK1 b
rnbqkb1r/ppp1p1pp/3p1n2/5p2/2PP4/2N2N2/PP2PPPP/R1BQKB1R b
r1bqkbnr/pp1p1ppp/2n5/2p1p3/2P1P3/2N2N2/PP1P1PPP/R1BQKB1R b
r1bqkbnr/pp2pppp/2np4/2p5/4P3/5NP1/PPPP1P1P/RNBQKB1R w
rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2PB4/PP3PPP/RNBQK1NR b
rnbqkb1r/pppppp1p/5np1/8/8/1PN5/PBPPPPPP/R2QKBNR b
rnbqkbnr/pp3ppp/2p1p3/3p4/3P4/2P2N2/PP2PPPP/RNBQKB1R w
rnbqkb1r/1pp2ppp/p3pn2/3p4/2PP4/2N1PN2/PP3PPP/R1BQKB1R b
r1bqkb1r/1pp2ppp/p1np1n2/4p3/B3P3/5N2/PPPP1PPP/RNBQR1K1 b
rnbqk1nr/pppp1ppp/8/2b1p3/3PP3/2P5/PP3PPP/RNBQKBNR b
rnbqkbnr/pp3ppp/4p3/3pP3/3p4/4B3/PPP2PPP/RN1QKBNR w
rn1qkbnr/ppp2ppp/3p4/4p3/2B1P3/5b2/PPPP1PPP/RNBQ1RK1 w
r2qkb1r/pppb1ppp/2np1n2/1B6/3NP3/8/PPP2PPP/RNBQ1RK1 w
r1bqkb1r/pp1p1ppp/2n1pn2/2p5/2P5/2N2NP1/PP1PPPBP/R1BQK2R b
rnbqkbnr/1p1ppppp/p7/2p5/2B1P3/P7/1PPP1PPP/RNBQK1NR b
rnbqkbnr/pppp1ppp/4p3/8/4P3/3B4/PPPP1PPP/RNBQK1NR b
rnbqkbnr/pp2pppp/2p5/8/2PPp3/8/PP3PPP/RNBQKBNR w
r1bqkb1r/pppp1pp1/2n2n1p/8/2BpP3/2P2N2/PP3PPP/RNBQK2R w
rnbqk2r/ppp1ppbp/5np1/4P3/8/2N2N2/PPP2PPP/R1BQKB1R b
rnbqkbnr/pppp2pp/5p2/4P3/4P3/8/PPPP2PP/RNBQKBNR b
rnbqkb1r/pppp1ppp/8/4P3/4n3/8/PPPP2PP/RNBQKBNR w
rnbqkbnr/ppp1pppp/3p4/8/4P3/7P/PPPP1PP1/RNBQKBNR b
rnbqkb1r/ppp1pppp/5n2/8/3P4/5N2/PPP2PPP/RNBQKB1R w
rn1qkbnr/pp3ppp/2p1p3/3pP3/3P4/3Q4/PPP1NPPP/RNB1K2R b
r1bqkbnr/pp1p1ppp/2n5/2p1p3/2P1P3/3P4/PP3PPP/RNBQKBNR w
r1bqk1nr/pppp1ppp/1bn5/8/4P3/1N6/PPP2PPP/RNBQKB1R w
rnbqk1nr/ppp2ppp/3p4/2b5/2BpP3/5N2/PPP2PPP/RNBQK2R w
r1bqkb1r/pp2pppp/2np1n2/2p5/4P3/2PP1N2/PP3PPP/RNBQKB1R w
rn1qkbnr/ppp1pppp/3p4/5b2/2PP4/8/PP2PPPP/RNBQKBNR w
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P4/2P2N2/PP2PPPP/RNBQKB1R w
rnb1kb1r/ppp1pppp/5n2/3q4/3P4/2N5/PPP2PPP/R1BQKBNR b
r1bqk1nr/pp2ppbp/2np2p1/2p5/2B1PP2/2N2N2/PPPP2PP/R1BQK2R w
rnbqk1nr/ppppbppp/4p3/8/3PP3/2N5/PPP2PPP/R1BQKBNR b
rnbqkb1r/pp2pppp/5n2/2pp4/3P4/2PBP3/PP3PPP/RNBQK1NR b
rnbqkb1r/p3pppp/2p2n2/1p6/2pPP3/2N2N2/PP3PPP/R1BQKB1R w
r1b1kb1r/p1ppqppp/2p2n2/4P3/8/8/PPP2PPP/RNBQKB1R w
rnbqkb1r/ppp1pppp/3P1n2/8/8/8/PPPP1PPP/RNBQKBNR b
rnbqkbnr/ppp2ppp/3p4/4p3/1PP5/8/PB1PPPPP/RN1QKBNR b
rnbqkbnr/pp3ppp/4p3/3p4/2B5/5N2/PPPP1PPP/RNBQK2R w
r1bqkbnr/pp1ppppp/2n5/2p5/1P2P3/5N2/P1PP1PPP/RNBQKB1R b
rnbqk2r/ppp2pp1/4pn1p/3pP1B1/1b1P4/2N5/PPP2PPP/R2QKBNR w
r1bqkb1r/pp1ppppp/5n2/8/3QP3/8/PPP2PPP/RNB1KB1R w
rnbqkbnr/pp2pppp/8/2pP4/2p5/2N5/PP2PPPP/R1BQKBNR b
r1bqkbnr/1ppp1ppp/p1n5/4p3/3PP3/2N2N2/PPP2PPP/R1BQKB1R b
r1bqk1nr/pppp1ppp/1bn5/8/2BPPp2/5N2/PPP3PP/RNBQK2R w
rnbqkbnr/p2ppppp/2p5/1p6/3PP3/8/PPP2PPP/RNBQKBNR w
rnbqk1nr/ppppppbp/6p1/8/4P3/5P2/PPPP2PP/RNBQKBNR w
rnbqkb1r/ppp1pppp/8/3nP3/3P4/8/PPP3PP/RNBQKBNR b
r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N1BP2/PP4PP/R2QKBNR w
rnbqk1nr/ppp2pbp/3p4/6p1/2BPPp2/5N2/PPP3PP/RNBQ1RK1 b
rnbqk2r/pp1p1ppp/4pn2/2p3B1/1bPP4/2N5/PP2PPPP/R2QKBNR w
rnbqkb1r/pp2pppp/2pp1n2/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R b
rn1qkbnr/ppp2ppp/3p4/8/2BPPpb1/5N2/PPP3PP/RNBQK2R b
rn1qkbnr/pbpppp1p/1p4p1/8/2PP4/4PN2/PP3PPP/RNBQKB1R b
rnb1kbnr/ppp2ppp/4p3/3q4/2PP4/8/PP3PPP/RNBQKBNR b
rnb1kbnr/ppp1pppp/8/8/8/2N5/PPPPNPPP/R1B1KB1R b
r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1Q2/PPP2PPP/RNB1K1NR w
rn1qkbnr/ppp2ppp/3p4/4p3/2B1P3/5Q2/PPPP1PPP/RNB2RK1 b
rnbqk1nr/p1ppppbp/1p4p1/8/3PP3/2P2N2/PP3PPP/RNBQKB1R b
rnbqkbnr/pp3ppp/4p3/2pp4/4P3/3P4/PPPN1PPP/R1BQKBNR w
r1bqkbnr/ppp2ppp/2n1p3/3P4/3P4/5N2/PPP2PPP/RNBQKB1R b
r1bqkbnr/p1pppppp/1pn5/8/8/5NP1/PPPPPPBP/RNBQK2R b
rnbqkb1r/ppp2ppp/4pn2/8/2B5/2N2N2/PPPP1PPP/R1BQ1RK1 b
rnbqk2r/ppp2ppp/3b1n2/3p4/3P4/2NB1N2/PPP2PPP/R1BQK2R b
r1bqk2r/pppp1ppp/2n2n2/2b1p3/4P3/3P1NP1/PPP2PBP/RNBQK2R b
rn1qkbnr/pp1b1ppp/4p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR w
r1bqkb1r/ppp1pppp/2n5/3n4/3P4/5N2/PP2PPPP/RNBQKB1R w
rn1q1rk1/ppp2ppp/3b1n2/3p2B1/3P2b1/3B1N2/PPP2PPP/RN1Q1RK1 w
rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/5NP1/PP1PPP1P/RNBQKB1R w
r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R w
rnbqkbnr/pppp2pp/8/4pp2/2P5/2NP4/PP2PPPP/R1BQKBNR b
rnbqkbnr/pp2pppp/8/3pP3/3Q4/8/PPP2PPP/RNB1KBNR b
rn1qk1nr/pbpp1pbp/1p2p1p1/8/2PPP3/2NB1N2/PP3PPP/R1BQK2R b
rnbqkbnr/pp2pp1p/2p3p1/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b
rnbqkbnr/1pp2ppp/p2p4/4p3/4P3/5N1P/PPPP1PP1/RNBQKB1R w
r1bqkbnr/ppp1pppp/2np4/8/5P2/5N2/PPPPP1PP/RNBQKB1R w
rnbqkbnr/p2ppppp/1p6/8/3NP3/8/PPP2PPP/RNBQKB1R b
rnbqkb1r/pp1p1ppp/4p3/2pnP3/8/2P2N2/PP1P1PPP/RNBQKB1R w
rn2kbnr/pp2pppp/2p5/q4b2/3P4/2N5/PPPB1PPP/R2QKBNR w
rnbqkb1r/ppp1pppp/3p1n2/4P3/5P2/8/PPPP2PP/RNBQKBNR b
rnbqkb1r/pp2pppp/2p5/3n4/3P4/2N5/PP2PPPP/R1BQKBNR w
r1bqkb1r/pp2pppp/2n2n2/2pp4/8/1P2PN2/PBPP1PPP/RN1QKB1R w
rnbqkbnr/pp2pppp/2p5/8/4N3/3P4/PPP2PPP/R1BQKBNR b
rnbqkbnr/pppp1p1p/8/8/2B1Pp2/5Q2/PPPP2PP/RNB2RK1 b
rnbqkbnr/1p1ppppp/p7/8/4P3/2N5/PP3PPP/R1BQKBNR w
rnbqkbnr/ppp2ppp/4p3/3p4/4PP2/3P4/PPP3PP/RNBQKBNR b
r1bqk1nr/pp1pppbp/2n3p1/2p5/4P3/3P1N2/PPP1BPPP/RNBQK2R w
rnbqkbnr/ppp2ppp/4p3/3p4/3P4/1P6/PBP1PPPP/RN1QKBNR b
r1bqkb1r/pp1ppppp/2n2n2/2p5/2P5/2N3P1/PP1PPP1P/R1BQKBNR w
rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/8/PPPPQPPP/RNB1K1NR b
rnbqk1nr/pppp1ppp/3b4/8/2B1Pp2/5N2/PPPP2PP/RNBQK2R b
r1bqkb1r/p1pp1ppp/2p2n2/4N3/4P3/8/PPPP1PPP/RNBQK2R b
rnbqkb1r/pppp1ppp/5n2/8/4PB2/3P4/PPP3PP/RN1QKBNR b
rn1qkbnr/pp2pppp/2p5/3p1b2/3P1B2/4P3/PPP2PPP/RN1QKBNR w
r1bqkbnr/pp1p1ppp/2n1p3/2p5/4P3/5NP1/PPPP1P1P/RNBQKB1R w
rnbqkbnr/ppp2ppp/4p3/8/4pP2/5N2/PPPP2PP/RNBQKB1R w
rnbqkbnr/ppppp1pp/8/5p2/2P5/5N2/PP1PPPPP/RNBQKB1R b
rn1qk1nr/pbppppbp/1p4p1/8/4P3/2NP1N2/PPP2PPP/R1BQKB1R w
r1bqk2r/pppp1ppp/2n2n2/4p1N1/1bB1P3/2N5/PPPP1PPP/R1BQK2R b
rnbqkbnr/ppp1p1pp/8/5p2/3Pp3/2N2P2/PPP3PP/R1BQKBNR b
r2qkbnr/pp1bpppp/2np4/8/3NP3/2N1B3/PPP2PPP/R2QKB1R b
rnbqk2r/ppp2ppp/3p1n2/2b1p3/2B1P3/2N2N1P/PPPP1PP1/R1BQK2R b
rnbqkbnr/pp2pppp/2p5/8/3P4/2N2N2/PPP3PP/R1BQKB1R b
rnbqkbnr/pp3ppp/2p5/3p4/8/2N2N2/PPPP1PPP/R1BQKB1R w
rnbqkb1r/ppp1pp1p/3p1np1/8/4PP2/2N2N2/PPPP2PP/R1BQKB1R b
r1bqkb1r/pp2nppp/2n1p3/2ppP3/5P2/2P2N2/PP1P2PP/RNBQKB1R w
rnbqkbnr/pp3ppp/2p1p3/3p4/3P1P2/4PN2/PPP3PP/RNBQKB1R b
rnbqkbnr/pppp1p1p/8/4N3/2B1Ppp1/8/PPPP2PP/RNBQK2R b
rn1qkbnr/pbpp1ppp/1p2p3/8/2BPP3/5Q2/PPP2PPP/RNB1K1NR b
r1bqkbnr/pppnpppp/3p4/8/4PP2/8/PPPP2PP/RNBQKBNR w
rnbqkb1r/ppp2ppp/5n2/3P4/8/2N5/PP1P1PPP/R1BQKBNR b
rnbqkbnr/pp2pppp/2pp4/8/8/5NP1/PPPPPP1P/RNBQKB1R w
r1bqkb1r/ppp2pp1/2np1n1p/4p3/2B1P3/2PP1N2/PP3PPP/RNBQK2R w
rnbqkbnr/pp2pppp/2p5/3p4/4PP2/5N2/PPPP2PP/RNBQKB1R b
rnbqk2r/pp2nppp/4p3/2ppP3/3P4/P1P5/2P2PPP/R1BQKBNR w
rnbqkbnr/pp1ppppp/8/2p5/4P3/7P/PPPP1PP1/RNBQKBNR b
rnbqkb1r/pp2pppp/2p2n2/8/3PB3/8/PPP2PPP/RNBQK1NR w
rnbq1rk1/pp2ppbp/2pp1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R w
r3kb1r/ppp1pppp/2n5/3q4/3P2b1/5N2/PPP2PPP/R1BQKB1R w
r1bqk2r/pp2ppbp/2np1np1/8/2PNP3/2N1B3/PP2BPPP/R2QK2R b
rnbqkb1r/ppp1pppp/5n2/3p4/2P5/4PN2/PP1P1PPP/RNBQKB1R b
rn1qk1nr/pbpp1pbp/1p2p1p1/8/3PPP2/2N2N2/PPP3PP/R1BQKB1R w
r1bqk1nr/pppp1pp1/2n4p/2b5/2BpP3/2P2N2/PP3PPP/RNBQ1RK1 b
r1bqk1nr/pp1pppbp/2n3p1/2p5/4PP2/3P1N2/PPP3PP/RNBQKB1R w
rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2N1PN2/PP3PPP/R1BQKB1R b
rnbqkbnr/pppp1ppp/8/8/3Np3/4P3/PPPP1PPP/RNBQKB1R b
rnbqkbnr/ppp2ppp/3p4/4p3/8/1P2P3/P1PP1PPP/RNBQKBNR w
rnbq1rk1/ppp1ppbp/3p1np1/8/2PP4/4PN2/PP2BPPP/RNBQK2R w
rnbqk1nr/pppp1ppp/4p3/8/2PP4/2P5/P3PPPP/R1BQKBNR b
rnbqk1nr/pp3ppp/2p1p3/3p4/1bPPP3/2N5/PP3PPP/R1BQKBNR w
rnbqkb1r/pp2pppp/2p2n2/8/2pPP3/2N5/PP3PPP/R1BQKBNR w
r3kbnr/pp1b1ppp/4p3/3pP3/3q4/2NB4/PP3PPP/R1BQ1RK1 b
rnbqkbnr/pp3ppp/4p3/2p5/3pP3/3P1N2/PPP1NPPP/R1BQKB1R b
rnbqkbnr/ppp1pp1p/3p2p1/3P4/4P3/8/PPP2PPP/RNBQKBNR b
rnbqkbnr/pp1p1ppp/4p3/2p5/2P5/2N3P1/PP1PPP1P/R1BQKBNR b
rnbqkb1r/pp3ppp/3p1n2/4p3/4P3/1NN5/PPP2PPP/R1BQKB1R b
rnbqkb1r/pp1p1ppp/2p1pn2/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R b
rnbqkb1r/pppp1ppp/5n2/3Q4/8/8/PPP1PPPP/RNB1KBNR w
rnbqkbnr/1p2pppp/p1p5/8/P1pP4/2N5/1P2PPPP/R1BQKBNR w
rnbqkbnr/ppp2ppp/8/3pp3/8/4P1N1/PPPP1PPP/RNBQKB1R b
r1bqkbnr/pp3ppp/3p4/4p3/3QP3/2N5/PPP2PPP/R1B1KB1R w
6k1/7P/6K1/8/8/8/8/8 b
rnbqk2r/ppp1bppp/5n2/3p4/3P4/2NB1N2/PPP2PPP/R1BQK2R b
r2qkb1r/pppB1ppp/5n2/n2Pp1N1/8/8/PPPP1PPP/RNBQK2R b
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/1P6/P2PPPPP/RNBQKBNR w
rn1qkbnr/ppp1pppp/8/3p1b2/3P4/P7/1PP1PPPP/RNBQKBNR w
